Tweet Id,User,Tweet
1565803561178521612,theIstChronicle,"an unmanned aerial vehicle named aslan türkiye's domestic and national defense industry product is on display for the first time at teknofest in samsun

teknofest2022 aslan türkiye "
1565803451929579521,zencimusa_musa,aksam haluk baykartech milli gururumuz teknofest
1565803376490827776,anadoluajansi,"❝milli teknoloji hamlemizin lokomotifi yeni ufuklara açılmanın geleceği tasarlamanın en yeni teknolojilerin festivali yarın ben de gençlerimizle birlikte teknofest samsun'da olacağım❞

cumhurbaşkanı erdoğan teknofest'e katılacağını duyurdu  "
1565803154230415363,HanAlp14,teknofest tehditkar konuşuyorum masaya yumruğumu vuruyorum 2023te cumhur i̇ttifakı seçilecek ve avrupa birliğine girmek için elimizden geleni yapıcaz biz millet olarak bütün herşeyimizle avrupa birliğine uyucaz bizler avrupa birliğine abdye natoya rusyaya aitiz
1565803093966585857,Sakir_KURUCU,teknofest mmu… 
1565803003302518784,ekofinansguncel,selçuk bayraktar teknofest karadeniz'de açıkladı: türkiye dünyada ilk 3'e girdi 
1565802802378678275,SibelBegec,başarı… 
1565802708501778435,zeynepp_571,"rterdogan seni̇nleyi̇z rei̇s 

teknofest 
teknofest2022 "
1565802654248337409,superhaber," cumhurbaşkanı rterdogan yarın teknofest'te olacağını açıkladı! teknofest 

"
1565802540201287681,samsunhm,siper füzeleri teknofest samsun'da sergileniyor 
1565802499294072832,KoloziTorunu,arkadaşlar bugün samsun'da teknofest'te kılıçdaroğlu'nun bütün yalanlarını gösterecek yapay zeka kullanımlı bir makine icat ettim ama pek ilgilenmediler yani anlamadım
1565802202924564482,avmmasali,"muhabir teknofest'i ziyaret eden kılıçdaroğlu'na sorar ""teknofest'i ziyaret ediyorsunuz t3 vakfından özür dilemeyi düşünüyormusunuz?"" 
kemal kılıçdaroğlu cevap verir ""t3 vakfı mı? o da ne? ""
i̇şte o t3 vakfının eseri bunlar 
"
1565802195743920130,u_i_dyouth,"ordu 

gençlerimiz altınordu belediye başkanı sayın askintoren1 bey ile buluştular hoş sohbetleri için teşekkür ederiz 

ordu altinordu teknofest teknofestkaradeniz teknofestsamsun uidyouth "
1565802103846719490,dikgazete,cumhurbaşkanı erdoğan yarın teknofest samsun'da olacağını açıkladı    dikgazete 
1565802015598563335,ElifMira561,aksam muzafferbasaa haluk baykartech rekorlara imza atanların festivali teknofest
1565801755711004672,anadoluajansi,"• 3 bin metre menzili var
• 100 metre mesafeden bombayı etkisiz hale getirebiliyor

teknofest karadeni̇z'de sergilenen dünyanın ilk lazer silahlı dronu 'eren'e yurt dışından talep var  "
1565801496943403014,SamsunBulten,teknofest: türkiye tek ses tek nefes 
1565801336528162824,omurektorluk,"yök başkanımız prof dr erol özvar ve akademinin önde gelen isimlerini samsun'umuzda ağırladık

omü samsun teknofest erolozvar yuksekogretimk "
1565801286943006722,DursunK21463880,"türkiye geneli 600 binin üzerinde gencimiz takım kurup yarışmacı olarak başvurmuş teknofest’e bu yıl 

dilekolay sadece şırnak’tan 558 takım bu hayale vizyona ortak olmuş 

gel de bu gençlik için gece gündüz çalışma! 


teknofest"
1565801167577309185,cine_emine,"teknofest
akım"
1565801152649859075,y_kocabey,"ülkenin göz bebeği teknofest 
ülkenin iradesi kudreti
recep tayyip erdoğan  "
1565800983564795911,tezcansan,"teknofestkaradeni̇z 
teknofest "
1565800963914579968,BAKS_analiz,"

detayları güzelce açıklanmış bu arada teknofest gibi yarışmaların artması dileğiyle"
1565800943882571777,takvim,başkan erdoğan'dan teknofest paylaşımı: yarın samsun'da olacağım  
1565800761258377216,DeebiNet,cumhurbaşkanı erdoğan’dan teknofest paylaşımı 
1565800525849047040,samsunhm,barış i̇pek ile kanal s ana haber bülteni teknofest'te sizlerle 2 eylül 
1565800496249839617,samsunhm,başkan demir: teknofest bulunmaz bir fırsat 
1565800326262923267,bingoltv,cumhurbaşkanı erdoğan yarın teknofest samsun’da olacağını açıkladı 
1565800234525024256,lvntmrhn,bu sene teknofest'in yıldızlarından aselsan'ın kanatlı böceği kanatlandı
1565800193517395971,EmreAkbey16,aksam haluk baykartech milli gururumuz teknofest
1565800079717552129,ankaraninbeyi,ne bu ev yapımı füze mi? parçalar muhtemelen aliexpressten toplanmış 
1565799810556432385,AvOrhanKIRCALI,"""evlatlarımızı harflerle sınıflandırarak kalıplara sokmak isteyenlere inat gençlerimiz üretmede ve başarmada sınır tanımıyor artık bir teknofest gençliği yetiştiriyoruz""  cumhurbaşkanımız sn rterdogan samsunumuzda teknofestkaradeniz de bizlerle "
1565799639617527808,AliKumas,"devapartisi taktik aynı taktik ezik!
gel de teknofest gençliğni gör…"
1565799570520657921,metehan0246,teknofest
1565799442166562818,NaneBatuhan,rterdogan teknofest kuşağı seninle reis 
1565799368409726976,Perihan2023,"cumhurbaşkanı erdoğan:

yarın ben de gençlerimizle birlikte teknofest samsun’da olacağım…
türki̇ye 
bayraktar
süleyman soylu 
tiktok 
cuma 
galatasaray 
semraguezel "
1565799238671400961,pusatt_y,"rterdogan selçuk bayraktar bir anlar devletten yardım isterdi şimdi ise devletler selçuk bayraktar dan yardım istiyor 
teknofest selcukbayraktar"
1565799223051792384,TRTWorldNow,türkiye's largest technology festival teknofest under way in the black sea city of samsun and seeks to attract young talents from across the country trt world's hasan abdullah has more 
1565799031548395527,farukfdrn,teknofest sd_universitesi sdu_hemsirelik ilkercarikci
1565799028834668544,farukfdrn,"teknofest ve türk hava yollarının ortak hazırladığı 110 takım ve 550 kişinin katılmış olduğu ''travel hackathon 2022'' yarışmasında ilk 10a girerek final sunumlarını yapmak üzere samsuna gelerek sunumlarımızı gerçekleştirdik 
yarışamada çok güzel tecrübeler elde ettik "
1565798823401857029,vildanhosgor77,"gençler yarın  teknofest samsun’da  cumhurbaşkanımız rterdogan  olacak… 
ne diyoruz: 

durmakyokyoladevam "
1565798796436688900,Muratguler07,cumhurbaşkanı erdoğan: yarın ben de gençlerimizle birlikte teknofest samsun’da olacağım 
1565798688383029252,dirilispostasi,"'yarın ben de gençlerimizle birlikte teknofest samsun'da olacağım'

"
1565798651363991559,Hasanduzcan06,"önce vatan 
jandarma genel komutan yardımcısı orgeneral ali çardakcı teknofest’te yer alan standları ziyaret etti 

gençlerle bir araya geldi 

""gençlik geleceğimizdir"" "
1565798507092525058,KaraMuratAlpar1,"yilmazsozcu bizim       gençlerimiz 
teknofest    lerde 
c h p   nin     z    kuşağı    gibi 
yalan      dolan    tiyatro 
algı      operasyonlarına 
kurban     etmiyorlar 
kendilerini     "
1565798474368651264,takvim,takvim teknofest’te! bayraktar akinci simülasyon teknofestkaradeni̇z  
1565798429636399104,NurdanGNGR7,teknofest gökyüzünde 
1565798394425221121,Dustacan,rterdogan teknofest'e gittim harika bir etkinlik kusursuz bir organizasyon o kadar kalabalıktı ki her şey o kadar güzel hazılanmış kiı iki güin gezilse belki yine bitirilmezdi üzüldüğüm tek şey cumhurbaşkanının oraya gittiği gün gidememiş olmaz
1565798257657274375,tasdemir_cemile,"teknofestten sonra 
kılıçdaroğlu: 
ben olmasam teknofest kurulamazdı efendim bizzat ben gittim ilgilendim"
1565798101545271300,Arda41,teknofest bilim ve teknolojide üretim tam gaz 
1565798055793893376,fatmaaksal,milli gururumuz teknofest  
1565798014538719234,snn_sk26,teknofest 
1565798007731355651,hakannozturkgm1,rmzsulo akyolerdem06 teknofest aa
1565797922825977859,stargazete,başkan erdoğan: yarın ben de gençlerimizle birlikte teknofest samsun’da olacağım  
1565797643854438400,TAYFUNANGIN,ck_samsun teknofest hakkınızdaki iddialar için bir açıklama yapmayı düşünüyor musunuz?
1565797596064628738,DusunceLiberter,"tekel olmak böyledir 2 rasberi pi ile şov yaparsın
piyasa gözünüzün yaşına bakmayacak silineceksiniz "
1565797572110946304,gunes_gazetesi,başkan erdoğan'dan teknofest paylaşımı 
1565797320607895553,yilmaztunc,"cumhurbaşkanımız sayın recep tayyip erdoğan yarın 
teknofest i̇çin samsun’da "
1565797285409300482,AydinlikGazete,cumhurbaşkanı erdoğan'dan teknofest paylaşımı 
1565797258767044613,egede_sonsoz,"cumhurbaşkanı erdoğan'dan teknofest paylaşımı
 "
1565797248432209920,dokuzeylultto,"teknofest karadeniz  isif’22 buluş fuarı ödül töreni’nde universitemdeu fen fak öğretim üyelerimizden prof dr levent çavaş’ın “antifouling boya bileşimi” isimli buluşu altın madalya almaya hak kazanmıştır değerli hocamızı tebrik eder başarılarının devamını dileriz
isif22 "
1565797246385504257,impacttr,"cumhurbaşkanı erdoğan: 

“yarın ben de gençlerimizle birlikte teknofest samsun’da olacağım” "
1565797011592548359,Turknoloji,"teknofest v2 yükleniyor

tüm seviyeler: max "
1565796943917449216,ahsen47071902,"recep tayyip erdoğan
türkiye 
teknofest
selçuk bayraktar  "
1565796604505882624,58leylm25,"rterdogan teknofest teknofest 
milli teknoloji  hamlemizin lokomotifi
ve dünya lideri reisim "
1565796372183486466,misanthropylif3,"bugün teknofest'e gittim ve içimden sürekli ""yeenim bunu allah uçuruyo sen bilmiyosun"" dedim ayrıca aşırı saygısız veya takkeli ve ninja kostümlü tipler vardı amk acaba uydulara falan bakıp hee güzelmiş falan mı diyolar"
1565796353481080840,trthaber,"cumhurbaşkanı erdoğan: yarın ben de gençlerimizle birlikte teknofest samsun’da olacağım

 "
1565796327451230210,izdoan2,teknofest yönetim kurulu başkanı selçuk bayraktar'dan gençlere tavsiye  haber7 aracılığıyla
1565796175692943361,yazimakine,teknofest 
1565796092444278784,AlacamMem,"alaçam şehit uzman onbaşı şükrü elibol i̇lkokulu teknofest te
teknofestkaradeni̇z
milliteknoloji
samsunmem muratagar60 srhtkaragol "
1565796056532717570,CengizRumeysa,teknofest yönetim kurulu başkanı selçuk bayraktar'dan gençlere tavsiye 
1565796007950127105,57sahinT,"i̇ha yakalar si̇ha avlar
"
1565795764084871170,suatsaygin,profdemirtas bknz teknofest
1565795746863091712,Ahmet11453,sanayi ve teknoloji bakan yardımcısı fatih kacır'ın kemal kılıçdaroğlu’na teknofest heyecanını anlatıyor ama kemal kılıçtaroğlu bir seyler yemekle meşgulherhalde anlatılan ilgi alanına girmiyor 
1565795672665853955,azimuth_17,teknofest aman hocam patlar falan
1565795656450572288,akman55coskun,teknofest samsun 
1565795449382092801,adaletbora,teknofest’te başiskele’nin “genci âlâ” rüzgarı 
1565795421137641474,turanimparator,"cumhurbaşkanı erdoğan:

yarın ben de gençlerimizle birlikte teknofest samsun’da olacağım… "
1565795412602142722,mhmmdkrtl58,haluk peki neden sene de bir kez yapıyorsunuz desek çocuk 5 yaşına girdi iki seneye tutamam teknofest için evden kaçabilir i̇nşallah gidebileceğimiz mesafede bir şehirde de etkinlik düzenlenir 
1565795274450210821,sincerelyyy,"i̇stanbul u mahveden kasasını yandaşlarına pkk lılara peşkeş çeken ekrem in “hizmet” yalanlı twitinin beğenme sayısına bakın birde reisin şu vay be dedirten twitindeki beğenme sayısına bakın
utanın! teknofest2022 teknofest "
1565794960162832384,samsunhm,terme belediyesi ilçeyi ‘teknofest’e taşıdı 
1565794767170068481,haberlermilli,cumhurbaşkanı erdoğan yarın teknofest samsun’a katılacak
1565794735649849344,hukukcuas,başkan erdoğan yarın teknofest'i ziyaret edeceğini açıkladı   yigitbulutt
1565794681346314240,samsunhaber_smg,"terme belediyesi ilçeyi ‘teknofest’e taşıdı samsun samsunhaber

 "
1565794638841126914,modagci,seroxturk teknofest dinsiz kafa anlamaz ateistlik satma alan yok
1565794622198226949,tvitterpolisi,"teknofest2022 
teknofest 
teknofestkaradeni̇z 
teknofest22 
teknofestpozu "
1565794567802290181,BalsaraAhmet,sayın cumhurbaşkanım recep tayyip erdoğan yarın samsun’da teknofest’te i̇ha yakalar si̇ha avlar 
1565794553608785922,hukukcuas,"adı barkan… kendisi küçük ama yetenekleri büyük… yeni nesil insansız kara aracı barkan’ın özelliklerini uzmanlarından öğrendik… 🫡 

havelsanresmi 

milliteknolojihamlesi  
teknofest
teknofestkaradeni̇z     yigitbulutt"
1565794526182227970,AlacamMem,"alaçam kızlan ortaokulu teknofest te
teknofestkaradeni̇z
milliteknoloji
samsunmem muratagar60 srhtkaragol "
1565794478635507712,samimeozkaya,"gençler hazır!!
günlerden samsun

rterdogan 
teknofest  "
1565794381487120384,Aksam,başkan erdoğan yarın teknofest'i ziyaret edeceğini açıkladı 
1565794332061437955,yeterinceees,teknofest zam mı yine ?
1565794322624151552,KuzeyAs92335477,teknofest  receptayyiperdoğan  
1565794124531482624,Hulyalcyy,"yarın ben de gençlerimizle birlikte teknofest samsun’da olacağım… 

recep tayyip erdoğan "
1565793973653864449,Taha_Sivas_5858,"cumhurbaşkanı erdoğan:

yarın ben de gençlerimizle birlikte teknofest samsun’da olacağım"
1565793924492443650,Prusamedya,cumhurbaşkanı erdoğan yarın teknofest samsun’a katılacak
1565793836684771331,SleymanSoner1,"❝bir giysi bir gömlek bir kravat bir çanta kilim gibi kenevirin kullanılabileceği tüm ürünlerden örnekler oluşturduk❞

geleneksel yöntemlerle kenevirden örülen giysiler teknofest'te sergileniyor "
1565793612922863616,gundemedairhs,"cumhurbaşkanı erdoğan:

yarın ben de gençlerimizle birlikte teknofest samsun’da olacağım… "
1565793389169328129,mervenu91994343,rterdogan enginkasdas teknofest
1565793266271920128,AksanSertac,"medya

gzt ekibi samsun’daki teknofest’ten çok güzel yayınlar yaptı 

kanerkurt’un savunma sanayiindeki projelerle ilgili verdiği bilgiler de çok değerli dggezer başta olmak tüm ekibe tebrikler  "
1565793245505929225,Ykk02057684,yarın teknofest 'e gidiyorum gelen olursa orda görüşürükk
1565793124861071360,sedatkiroglu,rterdogan reis sensiz teknofest olurmu
1565793122805846019,TRYerliveMilli," geleceğimizi inşa ediyoruz
️teknofest’i görünüz gösteriniz!

 teknofest
 teknofestkaradeni̇z 
milliteknolojihamlesi "
1565793097165963269,meg_1776,i̇ki soba borusunu kırmızıya boyamış teknofest yapıyolar bu türklerin kendini abartma seviyesine hayranım 
1565793095937032192,SleymanSoner1,"❝i̇nsanların yapması riskli görevleri yapabiliyor❞

teknofest karadeni̇z’de sergilenen insansız su altı aracı ""kaşif"" denizde petrol arayacak "
1565793076534181889,Ahaber,"başkan erdoğan'dan teknofest paylaşımı: ""yarın samsun'da olacağım""
 "
1565793041264386054,Hakanshn63,rterdogan akıncı bayraktar teknofest rterdogan 
1565793011572908032,demokrasidin,teknofest ne kadar kötü insanlarla yaşıyoruz ülkemizde güzelim teknofestimizi takip edenlerin sayısı sadece 300 bin gerçekten yazıklar olsun bu devletin ipini çekmek istiyenlere yani yakışıyomu 80 milyonluk ülkemizde bu kadar az takipçi olması yazıklar olsun
1565792875954200576,trpayitah,rei̇s yarın teknofest’te  
1565792870602358789,rodaminb1,"muhalefet seçimi kazanırsa

i̇lk iş olarak fetö tutuklu ve hükümlülerini salıverecek

bakmayın siz kılıçdaroğlu'nun teknofest'te boy göstermesine

akıncı aksungur hürkuş i̇ha'lar si̇ha'lar hepsi tarihe karışacak

enginardıç

i̇ha yakalar si̇ha avlar

 "
1565792588745113602,trhaber_com," cumhurbaşkanı erdoğan yarın teknofest'te olacağını duyurdu!

 ""millî teknoloji hamlemizin lokomotifi yeni ufuklara açılmanın geleceği tasarlamanın en yeni teknolojilerin festivali

yarın ben de gençlerimizle birlikte teknofest samsun’da olacağım… "" "
1565792543627005953,ParoksismalNH,erolozvar samsun_univ aydin_mahmut teknofest yök asistan hekimleri daha fazla iş gücüyle yarı yarıya maaş alıyor! yönetmelik ne zman imzalanacak? bu aradaki hak kayıpları telafi edilecek mi?
1565792501855920129,nilgun_gungor,"teknofest
selçukbayraktar 
 "
1565792369231929350,Dagnarusss,osmanba87869701 saracdeniz teknofest yirmilik boruyla olmaz o bir kere otuzluk  boru olacak en az ben elli kere dedim olm şunu sacdan yapmayın aleminyumdan yapın bombe çok ağır oluyor hızlı gitmiyor diye ama dinletemedik abi iyi bombe sacdan değil aleminyumdan olur bu net
1565792367898157056,Gnl76153997,teknofest 
1565792352035393536,cicekaziz32,rterdogan teknofest 
1565792233940475904,bekirselvi61,"millî teknoloji hamlemizin lokomotifi yeni ufuklara açılmanın geleceği tasarlamanın en yeni teknolojilerin festivali

yarın ben de gençlerimizle birlikte teknofest samsun’da olacağım… 
 "
1565792224222257154,sundusozturk_,rterdogan teknofest samsun
1565792144459239425,enesmustafayas,receptayyiperdogan reis teknofest e boş adamları almayınız boş genel müdürleri
1565792124343357447,_E_Celaleddin_,"rterdogan başkomutan erdoğan 
milletin seçtiği tek cumhurbaşkanı 

teknofest gençliği seninle beraber "
